LAMMPS data file via write_data, version 29 Aug 2024, timestep = 719, units = metal

108 atoms
3 atom types

-0.3782494969448552 10.938249480693498 xlo xhi
-0.3782494969448552 10.938249480693498 ylo yhi
-0.37824949694485543 10.9382494806935 zlo zhi

Masses

1 58.6934
2 26.9815
3 101.0699

Atoms # atomic

1 1 -0.3782494969448552 -0.3782494969448552 -0.37824949694485543 0 0 0
2 3 1.507833665994871 1.507833665994871 -0.37824949694485527 0 0 0
3 3 1.507833665994871 -0.37824949694485505 1.507833665994871 0 0 0
4 3 -0.37824949694485505 1.507833665994871 1.507833665994871 0 0 0
5 1 3.393916828934594 -0.3782494969448552 -0.37824949694485543 0 0 0
8 3 3.393916828934594 1.507833665994871 1.507833665994871 0 0 0
13 1 -0.3782494969448552 3.393916828934594 -0.37824949694485543 0 0 0
15 3 1.507833665994871 3.393916828934594 1.507833665994871 0 0 0
17 1 3.393916828934594 3.393916828934594 -0.37824949694485543 0 0 0
37 1 -0.3782494969448552 -0.3782494969448552 3.3939168289345942 0 0 0
38 3 1.507833665994871 1.507833665994871 3.3939168289345942 0 0 0
41 1 3.393916828934594 -0.3782494969448552 3.3939168289345942 0 0 0
49 1 -0.3782494969448552 3.393916828934594 3.3939168289345942 0 0 0
53 1 3.393916828934594 3.393916828934594 3.3939168289345942 0 0 0
6 3 5.279999991874318 1.507833665994871 -0.37824949694485527 0 0 0
7 3 5.279999991874318 -0.37824949694485505 1.507833665994871 0 0 0
9 1 7.166083154814044 -0.3782494969448552 -0.37824949694485543 0 0 0
10 3 9.052166317753796 1.507833665994871 -0.37824949694485527 0 0 0
11 3 9.052166317753796 -0.37824949694485505 1.507833665994871 0 0 0
12 3 7.166083154814044 1.507833665994871 1.507833665994871 0 0 0
19 3 5.279999991874318 3.393916828934594 1.507833665994871 0 0 0
21 1 7.166083154814044 3.393916828934594 -0.37824949694485543 0 0 0
23 3 9.052166317753796 3.393916828934594 1.507833665994871 0 0 0
42 3 5.279999991874318 1.507833665994871 3.3939168289345942 0 0 0
45 1 7.166083154814044 -0.3782494969448552 3.3939168289345942 0 0 0
46 3 9.052166317753796 1.507833665994871 3.3939168289345942 0 0 0
57 1 7.166083154814044 3.393916828934594 3.3939168289345942 0 0 0
14 3 1.507833665994871 5.279999991874318 -0.37824949694485527 0 0 0
16 3 -0.37824949694485505 5.279999991874318 1.507833665994871 0 0 0
20 3 3.393916828934594 5.279999991874318 1.507833665994871 0 0 0
25 1 -0.3782494969448552 7.166083154814044 -0.37824949694485543 0 0 0
26 3 1.507833665994871 9.052166317753796 -0.37824949694485527 0 0 0
27 3 1.507833665994871 7.166083154814044 1.507833665994871 0 0 0
28 3 -0.37824949694485505 9.052166317753796 1.507833665994871 0 0 0
29 1 3.393916828934594 7.166083154814044 -0.37824949694485543 0 0 0
32 3 3.393916828934594 9.052166317753796 1.507833665994871 0 0 0
50 3 1.507833665994871 5.279999991874318 3.3939168289345942 0 0 0
61 1 -0.3782494969448552 7.166083154814044 3.3939168289345942 0 0 0
62 3 1.507833665994871 9.052166317753796 3.3939168289345942 0 0 0
65 1 3.393916828934594 7.166083154814044 3.3939168289345942 0 0 0
18 3 5.279999991874318 5.279999991874318 -0.37824949694485527 0 0 0
22 3 9.052166317753796 5.279999991874318 -0.37824949694485527 0 0 0
24 3 7.166083154814044 5.279999991874318 1.507833665994871 0 0 0
30 3 5.279999991874318 9.052166317753796 -0.37824949694485527 0 0 0
31 3 5.279999991874318 7.166083154814044 1.507833665994871 0 0 0
33 1 7.166083154814044 7.166083154814044 -0.37824949694485543 0 0 0
34 3 9.052166317753796 9.052166317753796 -0.37824949694485527 0 0 0
35 3 9.052166317753796 7.166083154814044 1.507833665994871 0 0 0
36 3 7.166083154814044 9.052166317753796 1.507833665994871 0 0 0
54 3 5.279999991874318 5.279999991874318 3.3939168289345942 0 0 0
58 3 9.052166317753796 5.279999991874318 3.3939168289345942 0 0 0
66 3 5.279999991874318 9.052166317753796 3.3939168289345942 0 0 0
69 1 7.166083154814044 7.166083154814044 3.3939168289345942 0 0 0
70 3 9.052166317753796 9.052166317753796 3.3939168289345942 0 0 0
39 3 1.507833665994871 -0.37824949694485505 5.279999991874317 0 0 0
40 3 -0.37824949694485505 1.507833665994871 5.279999991874317 0 0 0
44 3 3.393916828934594 1.507833665994871 5.279999991874317 0 0 0
51 3 1.507833665994871 3.393916828934594 5.279999991874317 0 0 0
73 1 -0.3782494969448552 -0.3782494969448552 7.166083154814044 0 0 0
74 3 1.507833665994871 1.507833665994871 7.166083154814044 0 0 0
75 3 1.507833665994871 -0.37824949694485505 9.052166317753796 0 0 0
76 3 -0.37824949694485505 1.507833665994871 9.052166317753796 0 0 0
77 1 3.393916828934594 -0.3782494969448552 7.166083154814044 0 0 0
80 3 3.393916828934594 1.507833665994871 9.052166317753796 0 0 0
85 1 -0.3782494969448552 3.393916828934594 7.166083154814044 0 0 0
87 3 1.507833665994871 3.393916828934594 9.052166317753796 0 0 0
89 1 3.393916828934594 3.393916828934594 7.166083154814044 0 0 0
43 3 5.279999991874318 -0.37824949694485505 5.279999991874317 0 0 0
47 3 9.052166317753796 -0.37824949694485505 5.279999991874317 0 0 0
48 3 7.166083154814044 1.507833665994871 5.279999991874317 0 0 0
55 3 5.279999991874318 3.393916828934594 5.279999991874317 0 0 0
59 3 9.052166317753796 3.393916828934594 5.279999991874317 0 0 0
78 3 5.279999991874318 1.507833665994871 7.166083154814044 0 0 0
79 3 5.279999991874318 -0.37824949694485505 9.052166317753796 0 0 0
81 1 7.166083154814044 -0.3782494969448552 7.166083154814044 0 0 0
82 3 9.052166317753796 1.507833665994871 7.166083154814044 0 0 0
83 3 9.052166317753796 -0.37824949694485505 9.052166317753796 0 0 0
84 3 7.166083154814044 1.507833665994871 9.052166317753796 0 0 0
91 3 5.279999991874318 3.393916828934594 9.052166317753796 0 0 0
93 1 7.166083154814044 3.393916828934594 7.166083154814044 0 0 0
95 3 9.052166317753796 3.393916828934594 9.052166317753796 0 0 0
52 3 -0.37824949694485505 5.279999991874318 5.279999991874317 0 0 0
56 3 3.393916828934594 5.279999991874318 5.279999991874317 0 0 0
63 3 1.507833665994871 7.166083154814044 5.279999991874317 0 0 0
64 3 -0.37824949694485505 9.052166317753796 5.279999991874317 0 0 0
68 3 3.393916828934594 9.052166317753796 5.279999991874317 0 0 0
86 3 1.507833665994871 5.279999991874318 7.166083154814044 0 0 0
88 3 -0.37824949694485505 5.279999991874318 9.052166317753796 0 0 0
92 3 3.393916828934594 5.279999991874318 9.052166317753796 0 0 0
97 1 -0.3782494969448552 7.166083154814044 7.166083154814044 0 0 0
98 3 1.507833665994871 9.052166317753796 7.166083154814044 0 0 0
99 3 1.507833665994871 7.166083154814044 9.052166317753796 0 0 0
100 3 -0.37824949694485505 9.052166317753796 9.052166317753796 0 0 0
101 1 3.393916828934594 7.166083154814044 7.166083154814044 0 0 0
104 3 3.393916828934594 9.052166317753796 9.052166317753796 0 0 0
60 3 7.166083154814044 5.279999991874318 5.279999991874317 0 0 0
67 3 5.279999991874318 7.166083154814044 5.279999991874317 0 0 0
71 3 9.052166317753796 7.166083154814044 5.279999991874317 0 0 0
72 3 7.166083154814044 9.052166317753796 5.279999991874317 0 0 0
90 3 5.279999991874318 5.279999991874318 7.166083154814044 0 0 0
94 3 9.052166317753796 5.279999991874318 7.166083154814044 0 0 0
96 3 7.166083154814044 5.279999991874318 9.052166317753796 0 0 0
102 3 5.279999991874318 9.052166317753796 7.166083154814044 0 0 0
103 3 5.279999991874318 7.166083154814044 9.052166317753796 0 0 0
105 1 7.166083154814044 7.166083154814044 7.166083154814044 0 0 0
106 3 9.052166317753796 9.052166317753796 7.166083154814044 0 0 0
107 3 9.052166317753796 7.166083154814044 9.052166317753796 0 0 0
108 3 7.166083154814044 9.052166317753796 9.052166317753796 0 0 0

Velocities

1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
8 0 0 0
13 0 0 0
15 0 0 0
17 0 0 0
37 0 0 0
38 0 0 0
41 0 0 0
49 0 0 0
53 0 0 0
6 0 0 0
7 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
19 0 0 0
21 0 0 0
23 0 0 0
42 0 0 0
45 0 0 0
46 0 0 0
57 0 0 0
14 0 0 0
16 0 0 0
20 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
32 0 0 0
50 0 0 0
61 0 0 0
62 0 0 0
65 0 0 0
18 0 0 0
22 0 0 0
24 0 0 0
30 0 0 0
31 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
54 0 0 0
58 0 0 0
66 0 0 0
69 0 0 0
70 0 0 0
39 0 0 0
40 0 0 0
44 0 0 0
51 0 0 0
73 0 0 0
74 0 0 0
75 0 0 0
76 0 0 0
77 0 0 0
80 0 0 0
85 0 0 0
87 0 0 0
89 0 0 0
43 0 0 0
47 0 0 0
48 0 0 0
55 0 0 0
59 0 0 0
78 0 0 0
79 0 0 0
81 0 0 0
82 0 0 0
83 0 0 0
84 0 0 0
91 0 0 0
93 0 0 0
95 0 0 0
52 0 0 0
56 0 0 0
63 0 0 0
64 0 0 0
68 0 0 0
86 0 0 0
88 0 0 0
92 0 0 0
97 0 0 0
98 0 0 0
99 0 0 0
100 0 0 0
101 0 0 0
104 0 0 0
60 0 0 0
67 0 0 0
71 0 0 0
72 0 0 0
90 0 0 0
94 0 0 0
96 0 0 0
102 0 0 0
103 0 0 0
105 0 0 0
106 0 0 0
107 0 0 0
108 0 0 0
